Date,BERKSHIRE HATHAWAY INC
2018-07-18,-0.0032268452219177
2018-07-19,-0.0076756966181344
2018-07-20,-0.0039372905873606
2018-07-23,0.001666597367613
2018-07-24,0.0009831064320657
2018-07-25,0.0202411168576086
2018-07-26,-0.0211188880879446
2018-07-27,-0.0144168785608101
2018-07-30,-0.0245836019791302
2018-07-31,0.0047801885028384
2018-08-01,0.0001351995943554
2018-08-02,0.0091810352443264
2018-08-03,-0.001707129413711
2018-08-06,0.0088517389697986
2018-08-07,-0.001567836756114
2018-08-08,-0.0042211668085712
2018-08-09,-0.0015897921495776
2018-08-10,-0.0165371059314745
2018-08-13,0.0
2018-08-14,-0.0050020435668922
2018-08-15,-0.0193552282307796
2018-08-16,-0.002615425087784
2018-08-17,-0.0093063084402681
2018-08-20,0.0093797530908039
2018-08-21,0.010367998491463
2018-08-22,0.0074645188683988
2018-08-23,-0.0100975196764329
2018-08-24,0.0123503426748294
2018-08-27,0.019590328356746
2018-08-28,-0.0056769083358175
2018-08-29,0.0018787921144431
2018-08-30,-0.013139368197211
2018-08-31,-0.000409927502484
2018-09-04,-0.014064885019449
2018-09-05,-0.0408470076789013
2018-09-06,-0.0035219297244599
2018-09-07,0.0023029191869432
2018-09-10,-0.0013462208485077
2018-09-11,0.006222004032079
2018-09-12,0.0038803177817081
2018-09-13,0.006022653546335
2018-09-14,-0.0022566899007792
2018-09-17,-0.0213804875767533
2018-09-18,0.0078807111081409
2018-09-19,0.0054408592697827
2018-09-20,0.0114306356528126
2018-09-21,-0.001484891756885
2018-09-24,-0.0032085761394815
2018-09-25,0.0049002538192823
2018-09-26,0.0075760372591424
2018-09-27,0.0051094569841112
2018-09-28,-0.0026839094215281
2018-10-01,-0.0052497126334419
2018-10-02,-0.009740844662098
2018-10-03,0.0029834842802145
2018-10-04,-0.0274584331178563
2018-10-05,-0.0150043713334517
2018-10-08,-0.008057520629305
2018-10-09,-0.0031105348424681
2018-10-10,-0.0538161202813216
2018-10-11,0.0014848209948148
2018-10-12,0.031262340280427
2018-10-15,-0.0047677583888653
2018-10-16,0.0320579649979706
2018-10-17,-0.0073468695224517
2018-10-18,-0.0292403325706565
2018-10-19,-0.0100303562800782
2018-10-22,0.010424353201887
2018-10-23,-0.0044785168295427
2018-10-24,-0.0493696356299041
2018-10-25,0.0395484585734915
2018-10-26,-0.0150432702486256
2018-10-29,-0.0266349843407645
2018-10-30,0.0203524931826226
2018-10-31,0.0385887987806607
2018-11-01,0.0201846156624423
2018-11-02,-0.012466483120162
2018-11-05,0.0019782171555637
2018-11-06,0.0016943051145668
2018-11-07,0.026836499392856
2018-11-08,-0.0285070636514606
2018-11-09,-0.0186388407873913
2018-11-12,-0.0215589307289384
2018-11-13,0.0
2018-11-14,0.0062891767677728
2018-11-15,0.0197732547629141
2018-11-16,-0.0090010791566643
2018-11-19,-0.0487502049913541
2018-11-20,-0.0170588722738875
2018-11-21,0.0181229576818151
2018-11-23,-0.0096797475164767
2018-11-26,0.0377166374130333
2018-11-27,0.003721958207469
2018-11-28,0.0279617855266474
2018-11-29,-4.173634937343351e-05
2018-11-30,0.001082829176854
2018-12-03,0.022943333717377
2018-12-04,-0.0379413104802522
2018-12-06,0.0076610599388711
2018-12-07,-0.0243722939609641
2018-12-10,-0.0021902187187777
2018-12-11,0.0012622273400104
2018-12-12,0.0174748711505312
2018-12-13,-0.0043399902883565
2018-12-14,-0.0153906994337272
2018-12-17,-0.0316629521182371
2018-12-18,0.0036837331250978
2018-12-19,-0.0158813461227852
2018-12-20,-0.0254631630485078
2018-12-21,-0.0288923796276929
2018-12-24,-0.0201809674156595
2018-12-26,0.0599087310273631
2018-12-27,0.0048131978182308
2018-12-28,-0.0061780611089718
2018-12-31,0.0056957122904415
2019-01-02,-0.001553516777374
2019-01-03,-0.0320529184271246
2019-01-04,0.06134126134409
2019-01-07,0.0171847665142084
2019-01-08,0.0058514617001443
2019-01-09,0.019787837643143
2019-01-10,0.0031629382921085
2019-01-11,-0.0021518933589832
2019-01-14,-0.0012533995979159
2019-01-15,0.021565906443915
2019-01-16,0.0043541183977042
2019-01-17,0.0052103653909949
2019-01-18,0.0139743031708845
2019-01-22,-0.0221356781076998
2019-01-23,0.0018974144579568
2019-01-24,0.0121763659625839
2019-01-25,0.0211899564471524
2019-01-28,-0.0058072281741724
2019-01-29,-0.007686680253349
2019-01-30,0.0272418839524779
2019-01-31,0.0145842686367059
2019-02-01,0.001809624234573
2019-02-04,0.0125290049604087
2019-02-05,0.0167914877731392
2019-02-06,-0.0064897093046093
2019-02-07,-0.0234914321753019
2019-02-08,0.0057388974311036
2019-02-11,0.0070716265725703
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,-0.0039865452393594
2019-02-15,0.0059639170283412
2019-02-19,0.0052975586726915
2019-02-20,0.0038334742047798
2019-02-21,-0.0067599651842038
2019-02-22,0.0220289117651999
2019-02-25,0.0053581741516559
2019-02-26,-0.0016173241015495
2019-02-27,0.0075316965637108
2019-02-28,-0.0053872497632129
2019-03-01,0.006593186283323
2019-03-04,-0.001126034188266
2019-03-05,0.0077950194536184
2019-03-06,0.00075296804667
2019-03-07,-0.0194711939821881
2019-03-08,-0.0059964048862394
2019-03-11,0.0194010808626605
2019-03-12,0.0011993393695828
2019-03-13,0.001127038775087
2019-03-14,-0.0082414904561944
2019-03-15,0.0050827245622213
2019-03-18,0.0029914629303779
2019-03-19,0.0115956414496489
2019-03-20,-0.0004035281172232
2019-03-21,0.0133329842023199
2019-03-22,-0.0282296325335127
2019-03-25,0.0107368000443632
2019-03-26,0.0053780550315025
2019-03-27,-0.0060405757320035
2019-03-28,0.0059636086523191
2019-03-29,0.0127832727301437
2019-04-01,0.0131819821637131
2019-04-02,0.0011518363982541
2019-04-03,0.0032518127033676
2019-04-04,-0.0080370173483372
2019-04-05,0.0061275198925845
2019-04-08,0.000840616299681
2019-04-09,-0.0024973908033333
2019-04-10,0.0052685577435904
2019-04-11,-0.0004963796592171
2019-04-12,0.0073156183493909
2019-04-15,-0.010492326227703
2019-04-16,0.0008366994912856
2019-04-17,0.003222156994481
2019-04-18,0.0019160720186994
2019-04-22,-0.0010877704874415
2019-04-23,0.0132776094346616
2019-04-24,-0.0063858007454894
2019-04-25,0.0048477753991063
2019-04-26,0.0104338747221779
2019-04-29,0.0052232649930097
2019-04-30,-0.0037019409280968
2019-05-01,-0.0078329969988536
